Date,PM10,PM2.5,O3,NO2,CO,SO2,D-10,D-12,B-06,temp,use_count
2020-06-25,-1.055588765,-1.333453499,0.489791134,-1.501481133,-1.177022935,-1.123355229,0.320146405,0.371419206,0.543468474,0.801469928,-0.848321076
2020-06-26,-1.088029503,-1.407856561,0.991243961,-1.580746151,-1.177022935,-1.123355229,1.153357484,0.741285722,1.27825499,0.821287758,0.262394312
2020-06-27,-0.471655486,-0.440616762,2.244876029,-1.105156042,-0.582410796,-0.0400139725,0.934760481,0.682428011,1.005389505,1.049192807,0.73187195
2020-06-28,-0.341892535,-0.217407578,1.910574144,-1.580746151,-0.582410796,-1.123355229,-0.13279985,0.172552411,-0.0762331137,1.158190874,0.136436897
2020-06-29,-0.147248109,0.15460773,1.158394903,-0.946626005,-0.582410796,-0.0400139725,0.452382392,0.311459061,0.659256211,1.019466062,-0.310139393
2020-06-30,-0.958266552,-1.184647377,2.244876029,-1.818541206,-1.177022935,-1.123355229,0.197997384,0.169061371,0.467213728,0.652836201,-0.85977175
2020-07-01,-1.023148027,-1.259050438,0.991243961,-1.897806224,-1.771635074,-1.123355229,0.732053905,0.660440582,0.923512289,0.751925352,0.502858468
2020-07-02,0.339362957,0.824235283,2.829904328,-0.788095968,0.0122013435,-1.123355229,0.795062902,0.714582328,0.87203155,1.059101722,0.915082735
2020-07-03,0.534007383,1.270653651,2.077725087,-1.025891023,0.0122013435,-1.123355229,1.071694507,0.390221826,1.158426103,1.187917619,0.388351727
2020-07-04,-0.601418437,-0.589422885,1.325545846,-1.501481133,-1.177022935,-1.123355229,0.876587701,0.721380669,0.607072663,1.059101722,0.182239593
2020-07-05,-0.374333273,-0.0686014547,2.495602443,-1.025891023,-0.582410796,-0.0400139725,-0.223997083,0.173838584,-0.30324033,1.019466062,0.353999704
2020-07-06,-0.439214749,-0.291810639,2.495602443,-1.18442106,-0.582410796,-1.123355229,0.526860132,0.409759402,0.764150412,1.197826534,0.502858468
2020-07-07,-0.763622126,-0.738229008,1.659847731,-1.580746151,-1.177022935,-1.123355229,0.695160479,0.615302046,-3.23816954,1.049192807,0.376901053
2020-07-08,-0.471655486,-0.515019823,0.406215662,-1.18442106,-1.177022935,-1.123355229,0.778757942,0.656030847,-2.069047236,1.187917619,0.468506445
2020-07-09,-0.179688847,0.0802046682,2.077725087,-0.788095968,-0.582410796,-1.123355229,0.775027146,0.610279848,-1.326881229,1.386095922,0.949434758
2020-07-10,-0.309451798,-0.812632069,1.241970375,-1.501481133,-1.177022935,-1.123355229,0.90629589,0.544011331,1.124691285,1.088828468,0.548661164
2020-07-11,-0.69874065,-1.259050438,1.492696788,-1.739276188,-1.177022935,-1.123355229,0.691706038,0.631226089,0.882749383,1.217644365,0.502858468
2020-07-12,-0.69874065,-0.961438192,0.740517547,-1.580746151,-1.177022935,-1.123355229,-0.400726265,-0.0465869156,-0.328014337,0.989739316,-0.046773889
2020-07-13,-0.69874065,-1.035841254,1.074819432,-1.818541206,-1.177022935,-1.123355229,-0.273326495,-0.17410175,0.133379587,0.514111389,-1.512460174
2020-07-14,-1.088029503,-1.407856561,0.824093018,-1.818541206,-1.771635074,-1.123355229,0.499500962,0.433400481,0.591786574,0.672654031,0.205140941
2020-07-15,-0.958266552,-1.259050438,-0.0952371649,-1.501481133,-1.771635074,-1.123355229,0.800313652,0.674404743,1.018918573,0.979830401,0.834928017
2020-07-16,-0.406774011,-0.366213701,0.90766849,-0.629565932,-0.582410796,-1.123355229,0.781659672,0.729403937,0.977277156,1.138373043,0.605914535
2020-07-17,-0.114807371,0.15460773,1.074819432,-0.629565932,-0.582410796,-1.123355229,0.937385856,0.687450209,1.237316382,1.237462195,0.651717231
2020-07-18,0.0798370549,0.229010791,-1.265293762,-0.391770877,0.0122013435,-1.123355229,0.837897966,0.631716059,1.02032419,1.24737111,0.308197008
2020-07-19,-0.601418437,-0.440616762,0.824093018,-1.580746151,-1.177022935,-1.123355229,-0.841236534,-0.169814508,-1.315109183,1.039283892,0.067732852
2020-07-20,-0.69874065,-0.812632069,0.23906472,-1.580746151,-1.177022935,-1.123355229,0.24884675,0.156444629,0.441912614,1.019466062,0.193690267
2020-07-21,-0.341892535,-0.143004516,2.244876029,-1.025891023,0.0122013435,-1.123355229,0.761762094,0.501690125,1.022959723,1.138373043,0.995237454
2020-07-22,-0.504096224,-0.440616762,-0.0952371649,-0.70883095,0.0122013435,-1.123355229,0.639889429,0.446200961,1.038421514,1.009557146,-0.539152875
2020-07-23,-0.601418437,-0.589422885,0.656942076,-1.263686078,-0.582410796,-1.123355229,0.207669818,-0.755084325,0.459834237,0.751925352,-1.466657477
2020-07-24,-1.120470241,-1.407856561,1.743423202,-1.897806224,-1.771635074,-1.123355229,0.661721494,0.332956519,0.744471768,0.890650164,-0.0353232149
2020-07-25,-1.088029503,-1.407856561,0.573366605,-1.897806224,-1.771635074,-1.123355229,0.624828068,0.574879476,0.838648136,1.069010637,0.205140941
2020-07-26,-1.120470241,-1.407856561,0.322640191,-1.897806224,-1.771635074,-1.123355229,-0.186965479,0.0406890879,-0.0672723026,1.178008704,0.113535548
2020-07-27,-1.023148027,-1.333453499,-0.262388107,-1.501481133,-1.177022935,-1.123355229,0.35068366,-0.840706678,0.702478947,1.069010637,-0.333040741
2020-07-28,-0.828503601,-1.110244315,-0.0116616937,-1.263686078,-1.177022935,-1.123355229,0.473661746,0.460900077,0.714250993,1.078919552,0.113535548
2020-07-29,-0.99070729,-1.259050438,-0.0952371649,-1.422216115,-1.177022935,-1.123355229,0.290990926,0.134395955,0.550847966,1.009557146,-0.939926469
2020-07-30,-0.633859175,-0.738229008,0.23906472,-0.70883095,-0.582410796,-1.123355229,0.665866823,0.597908091,0.856569758,1.168099789,0.273844986
2020-07-31,-0.406774011,-0.291810639,0.573366605,-0.70883095,-0.582410796,-0.0400139725,1.026510424,0.640413036,1.083401272,1.257280025,0.193690267
2020-08-01,-0.958266552,-1.259050438,-1.014567348,-1.422216115,-1.771635074,-1.123355229,0.0429620889,-0.0485467978,-0.398470911,1.168099789,-0.939926469
2020-08-02,-0.893385077,-1.184647377,-0.42953905,-1.18442106,-1.177022935,-1.123355229,-1.550916816,-1.084283286,-1.982250359,1.128464128,-1.432305455
2020-08-03,-0.796062863,-0.961438192,-0.596689992,-1.025891023,-1.771635074,-1.123355229,-0.976512429,-4.482596501,-0.878313564,1.138373043,-1.237643995
2020-08-04,0.0149555795,0.15460773,-1.181718291,-1.342951096,-1.771635074,-1.123355229,-0.0330356049,-0.318398076,-0.209415366,1.336551346,-0.41319546
2020-08-05,0.0798370549,0.303413853,-1.265293762,-0.946626005,-1.177022935,-1.123355229,0.0180901164,-0.30020792,-0.0825583922,1.287006771,-1.05443321
2020-08-06,-0.666299913,-0.812632069,-0.596689992,-1.18442106,-1.177022935,-1.123355229,-0.145650369,-6.219725826,-3.872278707,1.049192807,-0.550603549
2020-08-07,-0.536536962,-0.589422885,-0.0116616937,-0.788095968,-0.582410796,-0.0400139725,0.760103963,-0.553155214,-0.280926153,1.069010637,0.0448315038
2020-08-08,-0.633859175,-0.812632069,-0.513114521,-1.105156042,-0.582410796,-1.123355229,0.375970165,0.0232338872,-0.681351421,1.059101722,-0.882673098
2020-08-09,-0.99070729,-1.259050438,-0.42953905,-1.422216115,-1.177022935,-1.123355229,-2.097271145,-4.031823598,-1.959584778,1.128464128,-1.5010095
2020-08-10,-0.828503601,-1.184647377,-1.098142819,-1.342951096,-1.177022935,-1.123355229,-0.161817151,-1.641931014,-1.338653275,1.287006771,-1.271996018
2020-08-11,-0.893385077,-1.035841254,0.489791134,-0.70883095,-1.177022935,-1.123355229,0.096713185,-1.538608475,0.25619541,1.098737383,-0.149829956
2020-08-12,-0.633859175,-0.812632069,-1.014567348,-0.629565932,-0.582410796,-1.123355229,0.741173628,0.0225601777,0.929661865,1.356369177,0.228042289
2020-08-13,-0.27701106,-0.515019823,0.824093018,-1.18442106,-0.582410796,-0.0400139725,0.783870514,0.0810504116,0.808075957,1.435640498,0.250943638
2020-08-14,-0.341892535,-0.515019823,0.991243961,-1.263686078,-1.177022935,-0.0400139725,0.896623456,0.214077415,0.104037323,1.346460262,0.0104794815
2020-08-15,-0.212129585,0.0802046682,1.910574144,-0.867360987,-0.582410796,-1.123355229,-0.342138952,-0.271115918,-0.969502995,1.24737111,-0.917025121
2020-08-16,-0.471655486,-0.515019823,-0.0116616937,-1.422216115,-1.177022935,-1.123355229,-0.522737108,-0.482783194,-2.224543665,1.376187007,0.067732852
2020-08-17,-0.439214749,-0.291810639,1.241970375,-1.422216115,-1.177022935,-0.0400139725,0.350269127,0.06726999,-3.512616345,1.455458328,-0.0582245631
2020-08-18,-0.341892535,-0.217407578,-0.513114521,-1.105156042,-1.177022935,-1.123355229,0.587105576,0.0413627974,-1.362900176,1.386095922,0.388351727
2020-08-19,0.112277793,0.601026098,0.155489249,-1.025891023,-1.177022935,-0.0400139725,0.651496349,0.123800342,-1.085993541,1.346460262,-0.115477934
2020-08-20,-0.147248109,0.15460773,-0.345963579,-1.105156042,-1.177022935,-0.0400139725,0.624966245,0.046874966,-0.307105778,1.405913753,0.0219301556
2020-08-21,-0.244570322,0.0802046682,-1.181718291,-0.946626005,-1.177022935,-0.0400139725,0.753609614,-0.0260081527,0.715129504,1.296915686,-0.0353232149
2020-08-22,-0.763622126,-0.887035131,-0.42953905,-1.263686078,-1.177022935,-1.123355229,-0.0704817413,-0.150031947,-3.329710376,1.069010637,-1.088785232
2020-08-23,-0.828503601,-0.961438192,1.074819432,-1.422216115,-1.177022935,-1.123355229,-1.167750262,-0.599334938,-1.604666375,1.168099789,-0.195632652
2020-08-24,-0.471655486,-0.366213701,0.489791134,-0.550300914,-0.582410796,-0.0400139725,0.374035678,-0.0975438524,-5.548477501,1.415822668,0.0219301556
2020-08-25,-0.0823666337,0.377816914,-1.098142819,-0.23324084,-0.582410796,-0.0400139725,0.548968552,0.0938508921,-2.134232745,1.623909886,0.0104794815
2020-08-26,-0.504096224,-0.366213701,0.322640191,-1.342951096,-1.177022935,-0.0400139725,0.368232218,-0.0751889463,-0.726506881,1.653636631,-0.939926469
2020-08-27,-0.828503601,-0.961438192,0.824093018,-1.897806224,-1.771635074,-1.123355229,-0.485567327,-0.338425622,-0.503716517,1.346460262,-0.985729165
2020-08-28,-0.504096224,-0.440616762,-0.0952371649,-0.946626005,-0.582410796,-1.123355229,0.495355633,-0.120266236,0.49796161,1.366278092,-0.287238045
2020-08-29,-0.666299913,-0.738229008,-0.513114521,-0.946626005,-1.177022935,-1.123355229,-0.0704817413,-0.161117531,-0.572064665,1.316733516,-1.065883884
2020-08-30,-0.828503601,-1.184647377,-0.262388107,-1.342951096,-1.177022935,-1.123355229,-1.602871603,-0.82104661,-2.005267345,1.316733516,-0.928475795
2020-08-31,-0.893385077,-1.333453499,-0.262388107,-1.342951096,-1.177022935,-1.123355229,0.134573854,-0.199090248,0.271305798,1.277097856,0.353999704
2020-09-01,-0.958266552,-1.259050438,0.155489249,-1.66001117,-1.177022935,-1.123355229,0.163729333,0.0958107743,0.274644139,1.296915686,0.273844986
2020-09-02,-0.731181388,-1.035841254,-0.930991877,-1.422216115,-1.177022935,-0.0400139725,-0.438034224,-0.435317298,-0.208888259,1.069010637,-1.455206803
2020-09-03,-1.055588765,-1.407856561,1.074819432,-1.818541206,-1.177022935,-0.0400139725,-0.361621997,-0.134169151,-0.349274301,0.910467995,-0.115477934
2020-09-04,-0.568977699,-0.812632069,1.576272259,-1.18442106,-0.582410796,-0.0400139725,0.234199922,0.0801317168,-1.107253504,0.969921486,0.960885432
2020-09-05,-0.212129585,-0.143004516,1.325545846,-0.629565932,0.0122013435,-0.0400139725,-0.463320729,0.101077958,-0.56521228,0.969921486,0.159338245
2020-09-06,-0.147248109,0.15460773,-0.0952371649,-1.263686078,-0.582410796,-0.0400139725,-1.510845305,-0.819086728,-1.190184933,0.811378843,-0.596406246
2020-09-07,-1.088029503,-1.333453499,2.3284515,-1.977071243,-1.177022935,-0.0400139725,-0.932710121,-0.742773815,-0.775527789,0.563655964,-1.604065567
2020-09-08,-0.601418437,-0.961438192,2.746328856,-1.818541206,-1.177022935,-1.123355229,0.363948712,0.0473649366,-1.829389463,0.979830401,0.754773298
2020-09-09,-0.406774011,-0.291810639,1.492696788,-0.788095968,-0.582410796,-0.0400139725,0.205458976,0.059369215,0.152706826,0.751925352,0.067732852
2020-09-10,-0.406774011,-0.366213701,1.409121317,-0.391770877,0.0122013435,-0.0400139725,0.497428298,-0.0710241966,0.652403826,0.92037691,0.915082735
2020-09-11,-0.147248109,0.15460773,-0.345963579,-0.550300914,0.0122013435,-0.0400139725,0.656332566,-0.0167599586,0.83091724,0.880741249,-0.207083326
2020-09-12,-0.860944339,-0.961438192,0.656942076,-1.342951096,-1.177022935,-1.123355229,-0.186689124,-0.23516433,-0.433962752,0.662745116,-0.985729165
2020-09-13,-0.99070729,-1.259050438,0.489791134,-1.739276188,-1.177022935,-1.123355229,-0.768002392,-0.601478559,-1.066490599,0.791561013,0.170788919
2020-09-14,-0.504096224,-0.515019823,0.740517547,-1.025891023,-0.582410796,-1.123355229,0.440222761,0.16226303,0.568593886,0.771743183,0.903632061
2020-09-15,-0.179688847,0.15460773,1.241970375,-0.550300914,0.0122013435,-0.0400139725,0.592909036,-0.0335414498,0.798412337,0.94019474,0.915082735
2020-09-16,-0.374333273,-0.143004516,0.0719137776,-0.312505859,0.0122013435,-0.0400139725,0.455284122,0.261420819,0.549969455,0.890650164,0.468506445
2020-09-17,-0.568977699,-0.887035131,-0.42953905,-0.629565932,-0.582410796,-0.0400139725,0.630216995,0.28751175,0.880289553,0.771743183,0.846378691
2020-09-18,-0.601418437,-1.035841254,1.826998673,-1.580746151,-0.582410796,-0.0400139725,0.707181932,0.102547869,0.816861066,0.791561013,1.155546891
2020-09-19,-0.601418437,-0.887035131,0.155489249,-0.629565932,-0.582410796,-0.0400139725,0.829607308,0.472230646,0.391837493,0.761834267,0.846378691
2020-09-20,-0.666299913,-0.887035131,0.824093018,-1.263686078,-0.582410796,-0.0400139725,-0.382763174,0.00565619384,-0.94086354,0.61320054,1.327307003
2020-09-21,-0.504096224,-0.589422885,-0.847416406,-0.471035895,-0.582410796,-0.0400139725,0.663655981,0.239004666,0.964978003,0.553747049,1.212800262
2020-09-22,-0.601418437,-0.738229008,-0.930991877,-0.471035895,-0.582410796,-0.0400139725,0.756511345,0.341041033,0.751148451,0.662745116,1.602123181
2020-09-23,-0.925825814,-1.259050438,0.489791134,-1.342951096,-1.177022935,-1.123355229,0.783594159,0.416618989,1.05739735,0.563655964,1.625024529
2020-09-24,-0.958266552,-1.333453499,0.656942076,-1.501481133,-1.177022935,-1.123355229,0.921909962,0.355678903,1.324640365,0.702380777,1.418912396
2020-09-25,-0.828503601,-1.184647377,0.489791134,-1.342951096,-1.177022935,-1.123355229,1.153772016,0.45103942,1.478555475,0.652836201,0.949434758
2020-09-26,-0.763622126,-1.035841254,0.489791134,-1.422216115,-1.177022935,-1.123355229,0.831403617,0.414291629,0.771529903,0.57356488,0.777674646
2020-09-27,-0.796062863,-0.961438192,0.0719137776,-1.501481133,-1.177022935,-0.0400139725,-0.275260982,0.0659838173,-0.613706082,0.682562946,0.617365209
2020-09-28,-0.666299913,-0.738229008,-1.265293762,-0.471035895,-0.582410796,-1.123355229,1.13788159,0.357210061,1.321302024,0.712289692,0.766223972
2020-09-29,-0.244570322,-0.366213701,0.23906472,-0.471035895,-0.582410796,-0.0400139725,1.109969709,0.57763556,0.419949842,0.603291625,0.869280039
2020-09-30,-0.341892535,-0.366213701,0.573366605,-1.105156042,-0.582410796,-0.0400139725,-0.252461673,0.0591242297,-1.07791124,0.603291625,-0.126928608
2020-10-01,-0.69874065,-0.812632069,1.158394903,-1.422216115,-0.582410796,-0.0400139725,-0.762198932,-0.275403161,-0.888328588,0.524020304,-0.424646134
2020-10-02,-0.471655486,-0.589422885,1.158394903,-1.263686078,-0.582410796,-0.0400139725,-1.396710586,-0.829559848,-1.710439087,0.563655964,-0.401744786
2020-10-03,-0.0823666337,-0.143004516,1.492696788,-1.263686078,0.0122013435,-0.0400139725,-0.915576096,-0.41498352,-1.175953057,0.63301837,0.170788919
2020-10-04,-0.341892535,-0.440616762,1.158394903,-1.342951096,0.0122013435,-0.0400139725,-1.184746109,-0.413636101,-1.628034765,0.30602417,-0.172731304
2020-10-05,-0.504096224,-0.812632069,-0.345963579,-0.70883095,-0.582410796,-0.0400139725,0.400842138,0.196989692,0.429613462,-0.0209700297,0.273844986
2020-10-06,-0.568977699,-0.887035131,0.0719137776,-1.18442106,-0.582410796,-0.0400139725,0.744213536,0.270730259,0.747458705,0.0682102066,0.617365209
2020-10-07,-0.471655486,-0.663825946,-0.0116616937,-0.70883095,-0.582410796,-0.0400139725,0.789535797,0.47749783,0.937568463,0.246570679,1.063941499
2020-10-08,-0.69874065,-0.887035131,-0.42953905,-0.629565932,-0.582410796,-0.0400139725,1.118260367,0.462798713,1.143491418,0.365477661,1.247152284
2020-10-09,-0.69874065,-0.887035131,0.322640191,-0.629565932,-0.582410796,-0.0400139725,0.479327029,0.468800853,0.300296657,0.365477661,0.800575994
2020-10-10,-0.731181388,-0.887035131,0.991243961,-1.18442106,-1.177022935,-1.123355229,0.329818838,0.427398341,0.105794344,0.335750916,0.880730713
2020-10-11,-0.536536962,-0.663825946,0.573366605,-0.788095968,-0.582410796,-0.0400139725,-0.67390343,-0.0807623612,-0.920833492,0.335750916,0.514309142
2020-10-12,-0.0823666337,-0.291810639,0.322640191,-0.23324084,0.0122013435,-0.0400139725,0.643067514,0.0534895684,0.905766369,0.26638851,0.949434758
2020-10-13,-0.309451798,-0.738229008,-0.178812636,-0.153975822,-0.582410796,-0.0400139725,0.87838401,0.1511162,1.109580897,0.00875671572,0.605914535
2020-10-14,-0.212129585,-0.663825946,-0.0116616937,-0.0747108038,0.0122013435,-0.0400139725,0.77364537,0.360272377,1.064776841,-0.0705146055,0.98378678
2020-10-15,-0.0823666337,-0.738229008,0.656942076,-1.422216115,-1.177022935,-0.0400139725,0.838450676,0.358434987,1.099390171,-0.179512672,0.846378691
2020-10-16,0.0473963172,-0.143004516,-1.516020175,1.034999452,1.201425622,1.043327284,0.930891507,0.567039947,1.237316382,-0.169603757,0.708970602
2020-10-17,-0.179688847,-0.291810639,-0.345963579,0.00455421446,0.606813483,-0.0400139725,0.797826454,0.512102,0.638523353,-0.0407878601,0.628815883
2020-10-18,-0.27701106,-0.440616762,0.489791134,-0.153975822,0.0122013435,-0.0400139725,-0.154217382,0.1885377,-0.300077691,0.00875671572,0.560111838
2020-10-19,0.306922219,0.00580160671,0.656942076,0.163084251,0.606813483,-0.0400139725,0.683829914,0.207769044,1.000294141,0.157390443,0.53721049
2020-10-20,1.085499924,1.047444467,-0.513114521,0.717939379,1.796037761,-0.0400139725,0.279798538,0.43640155,0.847081841,0.167299358,0.754773298
2020-10-21,-0.0174851582,0.15460773,-1.516020175,1.510589562,1.796037761,1.043327284,0.71837432,0.562017749,1.074440461,0.0583012915,1.602123181
2020-10-22,0.890855498,0.452219975,0.322640191,-0.629565932,0.0122013435,-0.0400139725,0.718650675,0.450181972,1.153857847,-0.00115219944,1.132645543
2020-10-23,-0.536536962,-0.887035131,0.573366605,-1.580746151,-0.582410796,-0.0400139725,0.933102349,0.578921733,0.995901587,-0.486689042,1.166997566
2020-10-24,-0.439214749,-0.738229008,0.406215662,-0.788095968,-0.582410796,-0.0400139725,0.748497042,0.518165385,-0.155650499,-0.476780127,0.47995712
2020-10-25,-0.27701106,-0.440616762,-0.0952371649,0.242349269,0.606813483,1.043327284,-0.18751819,0.186455325,0.0435957729,-0.169603757,0.697519927
2020-10-26,0.177159268,0.0802046682,-0.680265463,0.797204397,1.201425622,-0.0400139725,0.604101424,0.212362518,0.511139273,-0.0606056904,1.418912396
2020-10-27,0.988177711,1.940281204,0.23906472,1.272794507,1.796037761,1.043327284,0.641409383,0.3632122,1.029285001,0.0483923763,0.903632061
2020-10-28,0.404244432,0.749832221,0.406215662,-0.153975822,0.0122013435,1.043327284,0.888470976,0.516144257,0.891534492,0.028574546,1.384560373
2020-10-29,-0.0174851582,-0.217407578,-0.0952371649,0.321614288,0.0122013435,1.043327284,0.889023687,0.502547574,1.107121067,-0.268692909,1.556320485
2020-10-30,0.14471853,0.15460773,-0.680265463,0.955734434,0.606813483,2.126668541,0.888885509,0.533660704,1.200418924,-0.159694842,1.121194869
2020-10-31,-0.309451798,-0.291810639,-0.0952371649,0.559409342,0.606813483,1.043327284,0.487203153,0.381034878,0.627278414,0.00875671572,0.915082735
2020-11-01,0.14471853,0.601026098,-0.178812636,0.163084251,0.606813483,-0.0400139725,-0.753493742,-0.0707792113,-1.116214316,0.0186656309,-0.688011639
2020-11-02,0.793533285,0.377816914,-0.596689992,-0.550300914,0.606813483,-0.0400139725,-0.037042756,0.0134344763,0.548036731,-0.268692909,1.018138802
2020-11-03,-0.568977699,-0.812632069,0.90766849,-1.580746151,-1.177022935,-0.0400139725,0.417699808,0.36204852,0.675596513,-0.833501072,0.73187195
2020-11-04,-0.406774011,-0.663825946,0.991243961,-1.342951096,-0.582410796,-0.0400139725,0.110807303,0.443444877,0.393418813,-0.853318903,0.903632061
2020-11-05,-0.0823666337,-0.366213701,-1.265293762,1.11426447,0.606813483,1.043327284,0.682033605,0.403696016,1.033150449,-0.38759989,1.109744195
2020-11-06,0.209600006,0.526623037,-1.348869233,1.669119598,1.201425622,1.043327284,0.863599004,0.388874407,1.199189009,-0.00115219944,1.224250936
2020-11-07,1.442348039,1.568265897,0.90766849,-0.0747108038,0.606813483,1.043327284,0.760656673,0.47566044,0.730591296,0.107845867,0.98378678
2020-11-08,1.442348039,0.67542916,0.824093018,-1.18442106,0.0122013435,1.043327284,-0.130589008,0.101567928,-0.414811214,-0.496597957,0.136436897
2020-11-09,-0.406774011,-0.738229008,-0.680265463,-0.629565932,-0.582410796,1.043327284,0.378181007,0.10120045,0.761866284,-0.793865412,0.812026668
2020-11-10,-0.374333273,-0.515019823,-1.516020175,0.559409342,0.0122013435,-0.0400139725,0.649285507,0.375583956,0.970249069,-0.575869278,0.663167905
2020-11-11,-0.114807371,-0.217407578,-0.930991877,0.638674361,0.606813483,1.043327284,0.747667977,0.442648675,0.866584783,-0.417326636,1.212800262
2020-11-12,0.371803694,0.973041406,-1.265293762,1.748384617,1.201425622,1.043327284,0.809986085,0.413005457,0.971654686,-0.308328569,1.132645543
2020-11-13,0.534007383,1.121847528,-1.098142819,1.827649635,1.201425622,1.043327284,0.914033837,0.408350736,1.199716115,-0.129968096,0.960885432
2020-11-14,1.215262875,2.386699573,-0.763840935,0.559409342,1.201425622,-0.0400139725,0.870093352,0.41527157,0.671028257,-0.100241351,0.319647682
2020-11-15,0.955736973,2.23789345,-0.262388107,0.876469416,1.201425622,1.043327284,-0.207968478,-0.00132588644,-0.43062441,-0.238966163,0.216591615
2020-11-16,0.696211072,1.71707202,-1.516020175,1.034999452,0.606813483,-0.0400139725,0.392136947,0.146890204,0.664702978,-0.110150266,1.476165766
2020-11-17,0.955736973,2.23789345,-1.599595647,2.223974726,2.3906499,1.043327284,0.502679047,0.215424834,0.662243148,0.236661764,0.182239593
2020-11-18,0.112277793,0.67542916,-0.847416406,0.0838192327,0.0122013435,-0.0400139725,0.224665666,0.150626229,0.4649296,0.30602417,-0.596406246
2020-11-19,-0.69874065,-0.738229008,-0.0116616937,-1.263686078,-0.582410796,-0.0400139725,-0.0733834714,-0.163506137,0.264453413,0.00875671572,-0.424646134
2020-11-20,-0.536536962,-0.440616762,0.23906472,-1.422216115,-1.177022935,-1.123355229,0.705385623,0.181433127,0.997307204,-1.061406121,0.113535548
2020-11-21,-0.341892535,-0.0686014547,-0.763840935,-0.391770877,-0.582410796,-0.0400139725,0.568313419,0.54835982,0.215432505,-0.69477626,-0.046773889
2020-11-22,-0.374333273,-0.143004516,0.155489249,-1.105156042,-0.582410796,-1.123355229,-0.737465137,-0.191924429,-1.279090236,-0.783956497,-0.66511029
2020-11-23,-0.374333273,-0.217407578,-0.262388107,-0.70883095,-0.582410796,-0.0400139725,0.269711572,0.158343265,0.760109262,-1.170404188,0.0104794815
2020-11-24,-0.244570322,-0.0686014547,-1.098142819,0.559409342,0.0122013435,-0.0400139725,0.364086889,0.0720472028,0.520802893,-1.051497206,-0.0925765854
2020-11-25,0.112277793,0.526623037,-1.599595647,1.034999452,1.201425622,1.043327284,0.325535332,-0.0242932558,0.701424734,-0.883045648,0.228042289
2020-11-26,0.728651809,1.568265897,-1.098142819,0.955734434,1.796037761,1.043327284,0.297485274,0.09305469,0.390607578,-0.783956497,0.193690267
2020-11-27,0.14471853,0.67542916,-0.262388107,-0.312505859,0.606813483,-0.0400139725,0.590560017,0.0318083717,0.593543595,-0.932590224,-0.0353232149
2020-11-28,-0.341892535,-0.143004516,0.155489249,-1.263686078,-0.582410796,-0.0400139725,0.232679968,0.163610449,-0.167246843,-1.34876466,-0.481899505
2020-11-29,-0.439214749,-0.366213701,0.23906472,-1.105156042,-0.582410796,-0.0400139725,-1.295564565,-0.38570778,-1.869625262,-1.398309236,-0.688011639
2020-11-30,-0.601418437,-0.515019823,-0.847416406,0.00455421446,0.0122013435,-0.0400139725,0.0267953068,-0.148072065,0.364076549,-1.358673576,-0.779617031
2020-12-01,-0.0174851582,0.15460773,-0.0116616937,-0.629565932,0.0122013435,1.043327284,0.156544097,-0.0285804981,0.426450822,-1.229857679,-0.447547482
2020-12-02,-0.0499258959,0.15460773,-0.0952371649,-0.391770877,0.0122013435,1.043327284,0.127526795,0.000511503109,0.19575386,-1.101041782,-0.195632652
2020-12-03,-0.27701106,-0.143004516,0.740517547,-1.105156042,-0.582410796,1.043327284,0.303012379,0.0907885762,0.438398571,-1.269493339,-0.516251527
2020-12-04,-0.0499258959,0.229010791,-0.513114521,0.242349269,0.606813483,1.043327284,0.507929797,-0.0408297617,0.708101417,-1.398309236,-0.241435349
2020-12-05,-0.0499258959,0.526623037,-0.930991877,0.797204397,1.201425622,1.043327284,0.0191955374,-0.175694155,-0.429043091,-1.130768527,-0.436096808
2020-12-06,0.339362957,1.345056713,-0.763840935,0.876469416,1.796037761,1.043327284,-1.350421082,-0.440584481,-1.842567127,-0.892954563,-0.584955572
2020-12-07,0.534007383,1.71707202,0.489791134,-0.471035895,0.606813483,1.043327284,-0.0208759739,-0.136557757,0.012496487,-1.00195263,-0.653659616
2020-12-08,-0.406774011,-0.217407578,-0.0952371649,-0.23324084,0.0122013435,1.043327284,0.0584379829,-0.054365198,0.302756488,-1.388400321,-0.813969054
2020-12-09,0.112277793,0.601026098,-1.348869233,1.352059525,1.796037761,2.126668541,0.0658995746,-0.0799049128,0.262344987,-1.190222018,-0.436096808
2020-12-10,0.955736973,2.312296512,-1.265293762,1.669119598,2.3906499,2.126668541,0.0939496325,-0.0737802809,0.0762763783,-0.764138666,-0.184181978
2020-12-11,2.383129433,5.214015908,-1.181718291,1.352059525,3.579874179,1.043327284,0.37804283,-0.0406460228,0.383403788,-0.813683242,-0.390294112
2020-12-12,0.728651809,1.71707202,-0.0952371649,0.242349269,1.201425622,1.043327284,-0.116356713,-0.304801393,-0.570307643,-1.110950697,-0.710912987
2020-12-13,-0.0499258959,0.526623037,0.23906472,-0.550300914,0.0122013435,-0.0400139725,-2.608942891,-1.341150345,-3.087768474,-1.447853812,-1.294897366
2020-12-14,-0.504096224,-0.515019823,0.23906472,-1.342951096,-1.177022935,-0.0400139725,-0.38124322,-0.262418941,-0.169003865,-2.101842212,-0.894123772
